index,model,item,sentence_id,correct_form,sentence,incorrect_form,incorrect_sentence,mutation_type,trigger_type,specific_trigger,correct_nll_mean,incorrect_nll_mean,delta,layer_nll_correct,layer_nll_incorrect
10,goldfish-models/cym_latn_10mb,"<bound method IndexOpsMixin.item of item                                                                 10
sent_id                                                               2
source                https://www.bbc.com/cymrufyw/erthyglau/cx21lw1...
correct_sentence      Y gred yw bod y system bresennol â chapasiti i...
correct_form                                                  chapasiti
lemma                                                          capasiti
mutation_type                                                        AM
trigger_type                                                          L
specific_trigger                                                      â
token_id                                                            9.0
prev_word                                                             â
incorrect_form                                                 capasiti
incorrect_sentence    Y gred yw bod y system bresennol â capasiti i ...
num_diffs                                                             1
Name: 10, dtype: object>",2,chapasiti,"Y gred yw bod y system bresennol â chapasiti i bweru tua 144,000 o gartrefi.",capasiti,"Y gred yw bod y system bresennol â capasiti i bweru tua 144,000 o gartrefi.",AM,L,â,5.424234421629655,5.66376544866297,0.23953102703331464,"[10.802896047893324, 10.317113274022153, 9.86727197546708, 9.334525936528257, 5.424234421629655]","[10.798056920369467, 10.337928348117405, 9.904897689819336, 9.395977232191298, 5.66376544866297]"
11,goldfish-models/cym_latn_10mb,"<bound method IndexOpsMixin.item of item                                                                 11
sent_id                                                               2
source                https://www.bbc.com/cymrufyw/erthyglau/cx21lw1...
correct_sentence      Y gred yw bod y system bresennol â chapasiti i...
correct_form                                                      bweru
lemma                                                             pweru
mutation_type                                                        SM
trigger_type                                                          L
specific_trigger                                                      i
token_id                                                           11.0
prev_word                                                             i
incorrect_form                                                    pweru
incorrect_sentence    Y gred yw bod y system bresennol â chapasiti i...
num_diffs                                                             1
Name: 11, dtype: object>",2,bweru,"Y gred yw bod y system bresennol â chapasiti i bweru tua 144,000 o gartrefi.",pweru,"Y gred yw bod y system bresennol â chapasiti i pweru tua 144,000 o gartrefi.",SM,L,i,5.424234421629655,5.474889226649937,0.05065480502028219,"[10.802896047893324, 10.317113274022153, 9.86727197546708, 9.334525936528257, 5.424234421629655]","[10.802603822005423, 10.317585844742624, 9.860862631546823, 9.337023233112536, 5.474889226649937]"
12,goldfish-models/cym_latn_10mb,"<bound method IndexOpsMixin.item of item                                                                 12
sent_id                                                               3
source                https://www.bbc.com/cymrufyw/erthyglau/cx21lw1...
correct_sentence      Y prosiect mwyaf sydd ar y gweill yw fferm sol...
correct_form                                                   prosiect
lemma                                                          prosiect
mutation_type                                                     no_AM
trigger_type                                                no_mutation
specific_trigger                                            no_mutation
token_id                                                            2.0
prev_word                                                             Y
incorrect_form                                                phrosiect
incorrect_sentence    Y phrosiect mwyaf sydd ar y gweill yw fferm so...
num_diffs                                                             1
Name: 12, dtype: object>",3,prosiect,"Y prosiect mwyaf sydd ar y gweill yw fferm solar Alaw Môn ar Ynys Môn, fydd yn 660 erw o faint",phrosiect,"Y phrosiect mwyaf sydd ar y gweill yw fferm solar Alaw Môn ar Ynys Môn, fydd yn 660 erw o faint",no_AM,no_mutation,no_mutation,6.040911044763482,6.225300068440645,0.1843890236771628,"[10.773729034092115, 10.256590262703273, 9.853587233501932, 9.406113064807395, 6.040911044763482]","[10.783063556836998, 10.253395536671514, 9.861381240513014, 9.460898088372272, 6.225300068440645]"
13,goldfish-models/cym_latn_10mb,"<bound method IndexOpsMixin.item of item                                                                 13
sent_id                                                               3
source                https://www.bbc.com/cymrufyw/erthyglau/cx21lw1...
correct_sentence      Y prosiect mwyaf sydd ar y gweill yw fferm sol...
correct_form                                                       fydd
lemma                                                               bod
mutation_type                                                        SM
trigger_type                                                         MS
specific_trigger                                  relative_zero_trigger
token_id                                                           16.0
prev_word                                                           Môn
incorrect_form                                                     bydd
incorrect_sentence    Y prosiect mwyaf sydd ar y gweill yw fferm sol...
num_diffs                                                             1
Name: 13, dtype: object>",3,fydd,"Y prosiect mwyaf sydd ar y gweill yw fferm solar Alaw Môn ar Ynys Môn, fydd yn 660 erw o faint",bydd,"Y prosiect mwyaf sydd ar y gweill yw fferm solar Alaw Môn ar Ynys Môn, bydd yn 660 erw o faint",SM,MS,relative_zero_trigger,6.040911044763482,6.028880482134611,-0.012030562628870811,"[10.773729034092115, 10.256590262703273, 9.853587233501932, 9.406113064807395, 6.040911044763482]","[10.775426284126613, 10.252280276754629, 9.84985990109651, 9.401478912519371, 6.028880482134611]"
14,goldfish-models/cym_latn_10mb,"<bound method IndexOpsMixin.item of item                                                                 14
sent_id                                                               4
source                https://www.bbc.com/cymrufyw/erthyglau/cp8p3j4...
correct_sentence      Fis diwethaf fe gipiodd y Cofis Gwpan Cymru am...
correct_form                                                        Fis
lemma                                                               mis
mutation_type                                                        SM
trigger_type                                                         MS
specific_trigger                               adverb_time_place_manner
token_id                                                            1.0
prev_word                                                           NaN
incorrect_form                                                      Mis
incorrect_sentence    Mis diwethaf fe gipiodd y Cofis Gwpan Cymru am...
num_diffs                                                             1
Name: 14, dtype: object>",4,Fis,"Fis diwethaf fe gipiodd y Cofis Gwpan Cymru am y tro cyntaf yn hanes y clwb, gan sicrhau lle yng Nghyngres Europa y tymor nesaf.",Mis,"Mis diwethaf fe gipiodd y Cofis Gwpan Cymru am y tro cyntaf yn hanes y clwb, gan sicrhau lle yng Nghyngres Europa y tymor nesaf.",SM,MS,adverb_time_place_manner,5.162437291815877,5.130652246065438,-0.03178504575043917,"[10.757891535758972, 10.291833311319351, 9.812794506549835, 9.37431263923645, 5.162437291815877]","[10.756751388311386, 10.283240377902985, 9.795138090848923, 9.34672498703003, 5.130652246065438]"
15,goldfish-models/cym_latn_10mb,"<bound method IndexOpsMixin.item of item                                                                 15
sent_id                                                               4
source                https://www.bbc.com/cymrufyw/erthyglau/cp8p3j4...
correct_sentence      Fis diwethaf fe gipiodd y Cofis Gwpan Cymru am...
correct_form                                                     cyntaf
lemma                                                            cyntaf
mutation_type                                                     no_AM
trigger_type                                                no_mutation
specific_trigger                                            no_mutation
token_id                                                           12.0
prev_word                                                           tro
incorrect_form                                                  chyntaf
incorrect_sentence    Fis diwethaf fe gipiodd y Cofis Gwpan Cymru am...
num_diffs                                                             1
Name: 15, dtype: object>",4,cyntaf,"Fis diwethaf fe gipiodd y Cofis Gwpan Cymru am y tro cyntaf yn hanes y clwb, gan sicrhau lle yng Nghyngres Europa y tymor nesaf.",chyntaf,"Fis diwethaf fe gipiodd y Cofis Gwpan Cymru am y tro chyntaf yn hanes y clwb, gan sicrhau lle yng Nghyngres Europa y tymor nesaf.",no_AM,no_mutation,no_mutation,5.162437291815877,5.7592580408761,0.5968207490602229,"[10.757891535758972, 10.291833311319351, 9.812794506549835, 9.37431263923645, 5.162437291815877]","[10.772474404537316, 10.347543398539225, 9.8947496992169, 9.4773368546457, 5.7592580408761]"
16,goldfish-models/cym_latn_10mb,"<bound method IndexOpsMixin.item of item                                                                 16
sent_id                                                               4
source                https://www.bbc.com/cymrufyw/erthyglau/cp8p3j4...
correct_sentence      Fis diwethaf fe gipiodd y Cofis Gwpan Cymru am...
correct_form                                                    gipiodd
lemma                                                             cipio
mutation_type                                                        SM
trigger_type                                                          L
specific_trigger                                                     fe
token_id                                                            4.0
prev_word                                                            fe
incorrect_form                                                  cipiodd
incorrect_sentence    Fis diwethaf fe cipiodd y Cofis Gwpan Cymru am...
num_diffs                                                             1
Name: 16, dtype: object>",4,gipiodd,"Fis diwethaf fe gipiodd y Cofis Gwpan Cymru am y tro cyntaf yn hanes y clwb, gan sicrhau lle yng Nghyngres Europa y tymor nesaf.",cipiodd,"Fis diwethaf fe cipiodd y Cofis Gwpan Cymru am y tro cyntaf yn hanes y clwb, gan sicrhau lle yng Nghyngres Europa y tymor nesaf.",SM,L,fe,5.162437291815877,5.12832473218441,-0.034112559631466866,"[10.757891535758972, 10.291833311319351, 9.812794506549835, 9.37431263923645, 5.162437291815877]","[10.758037149906158, 10.296275347471237, 9.822908848524094, 9.363817483186722, 5.12832473218441]"
17,goldfish-models/cym_latn_10mb,"<bound method IndexOpsMixin.item of item                                                                 17
sent_id                                                               4
source                https://www.bbc.com/cymrufyw/erthyglau/cp8p3j4...
correct_sentence      Fis diwethaf fe gipiodd y Cofis Gwpan Cymru am...
correct_form                                                  Nghyngres
lemma                                                           cyngres
mutation_type                                                        NM
trigger_type                                                          L
specific_trigger                                                    yng
token_id                                                           21.0
prev_word                                                           yng
incorrect_form                                                  Cyngres
incorrect_sentence    Fis diwethaf fe gipiodd y Cofis Gwpan Cymru am...
num_diffs                                                             1
Name: 17, dtype: object>",4,Nghyngres,"Fis diwethaf fe gipiodd y Cofis Gwpan Cymru am y tro cyntaf yn hanes y clwb, gan sicrhau lle yng Nghyngres Europa y tymor nesaf.",Cyngres,"Fis diwethaf fe gipiodd y Cofis Gwpan Cymru am y tro cyntaf yn hanes y clwb, gan sicrhau lle yng Cyngres Europa y tymor nesaf.",NM,L,yng,5.162437291815877,5.460936746289653,0.29849945447377646,"[10.757891535758972, 10.291833311319351, 9.812794506549835, 9.37431263923645, 5.162437291815877]","[10.757582387616557, 10.308924521169354, 9.841198767385174, 9.422860407060192, 5.460936746289653]"
18,goldfish-models/cym_latn_10mb,"<bound method IndexOpsMixin.item of item                                                                 18
sent_id                                                               5
source                https://www.bbc.com/cymrufyw/erthyglau/cp8p3j4...
correct_sentence      Enillodd y tîm Gwpan Ieuenctid Cymru ddechrau ...
correct_form                                                      Gwpan
lemma                                                             cwpan
mutation_type                                                        SM
trigger_type                                                         MS
specific_trigger                                 direct_object_mutation
token_id                                                            4.0
prev_word                                                           tîm
incorrect_form                                                    Cwpan
incorrect_sentence    Enillodd y tîm Cwpan Ieuenctid Cymru ddechrau ...
num_diffs                                                             1
Name: 18, dtype: object>",5,Gwpan,Enillodd y tîm Gwpan Ieuenctid Cymru ddechrau Ebrill a chyn diwedd y mis fe gafodd y tîm merched eu coroni'n bencampwyr.,Cwpan,Enillodd y tîm Cwpan Ieuenctid Cymru ddechrau Ebrill a chyn diwedd y mis fe gafodd y tîm merched eu coroni'n bencampwyr.,SM,MS,direct_object_mutation,5.535475506580302,5.653860365075094,0.11838485849479152,"[10.783251558031354, 10.259388208389282, 9.843924624579293, 9.38699974332537, 5.535475506580302]","[10.780471943042896, 10.272965042679399, 9.861226435060855, 9.39237591072365, 5.653860365075094]"
19,goldfish-models/cym_latn_10mb,"<bound method IndexOpsMixin.item of item                                                                 19
sent_id                                                               5
source                https://www.bbc.com/cymrufyw/erthyglau/cp8p3j4...
correct_sentence      Enillodd y tîm Gwpan Ieuenctid Cymru ddechrau ...
correct_form                                                   ddechrau
lemma                                                           dechrau
mutation_type                                                        SM
trigger_type                                                         MS
specific_trigger                               adverb_time_place_manner
token_id                                                            7.0
prev_word                                                         Cymru
incorrect_form                                                  dechrau
incorrect_sentence    Enillodd y tîm Gwpan Ieuenctid Cymru dechrau E...
num_diffs                                                             1
Name: 19, dtype: object>",5,ddechrau,Enillodd y tîm Gwpan Ieuenctid Cymru ddechrau Ebrill a chyn diwedd y mis fe gafodd y tîm merched eu coroni'n bencampwyr.,dechrau,Enillodd y tîm Gwpan Ieuenctid Cymru dechrau Ebrill a chyn diwedd y mis fe gafodd y tîm merched eu coroni'n bencampwyr.,SM,MS,adverb_time_place_manner,5.535475506580302,5.683532452210784,0.14805694563048188,"[10.783251558031354, 10.259388208389282, 9.843924624579293, 9.38699974332537, 5.535475506580302]","[10.780613660812378, 10.272785220827375, 9.874810900006976, 9.42065521648952, 5.683532452210784]"
20,goldfish-models/cym_latn_10mb,"<bound method IndexOpsMixin.item of item                                                                 20
sent_id                                                               5
source                https://www.bbc.com/cymrufyw/erthyglau/cp8p3j4...
correct_sentence      Enillodd y tîm Gwpan Ieuenctid Cymru ddechrau ...
correct_form                                                       chyn
lemma                                                               cyn
mutation_type                                                        AM
trigger_type                                                          L
specific_trigger                                                      a
token_id                                                           10.0
prev_word                                                             a
incorrect_form                                                      cyn
incorrect_sentence    Enillodd y tîm Gwpan Ieuenctid Cymru ddechrau ...
num_diffs                                                             1
Name: 20, dtype: object>",5,chyn,Enillodd y tîm Gwpan Ieuenctid Cymru ddechrau Ebrill a chyn diwedd y mis fe gafodd y tîm merched eu coroni'n bencampwyr.,cyn,Enillodd y tîm Gwpan Ieuenctid Cymru ddechrau Ebrill a cyn diwedd y mis fe gafodd y tîm merched eu coroni'n bencampwyr.,AM,L,a,5.535475506580302,5.539897070665445,0.004421564085142826,"[10.783251558031354, 10.259388208389282, 9.843924624579293, 9.38699974332537, 5.535475506580302]","[10.770187411989484, 10.258558341435023, 9.843835864748273, 9.385788440704346, 5.539897070665445]"
21,goldfish-models/cym_latn_10mb,"<bound method IndexOpsMixin.item of item                                                                 21
sent_id                                                               5
source                https://www.bbc.com/cymrufyw/erthyglau/cp8p3j4...
correct_sentence      Enillodd y tîm Gwpan Ieuenctid Cymru ddechrau ...
correct_form                                                      Cymru
lemma                                                             Cymru
mutation_type                                                     no_AM
trigger_type                                                no_mutation
specific_trigger                                            no_mutation
token_id                                                            6.0
prev_word                                                     Ieuenctid
incorrect_form                                                   Chymru
incorrect_sentence    Enillodd y tîm Gwpan Ieuenctid Chymru ddechrau...
num_diffs                                                             1
Name: 21, dtype: object>",5,Cymru,Enillodd y tîm Gwpan Ieuenctid Cymru ddechrau Ebrill a chyn diwedd y mis fe gafodd y tîm merched eu coroni'n bencampwyr.,Chymru,Enillodd y tîm Gwpan Ieuenctid Chymru ddechrau Ebrill a chyn diwedd y mis fe gafodd y tîm merched eu coroni'n bencampwyr.,no_AM,no_mutation,no_mutation,5.535475506580302,5.898874482139945,0.36339897555964296,"[10.783251558031354, 10.259388208389282, 9.843924624579293, 9.38699974332537, 5.535475506580302]","[10.788604974746704, 10.281532594135829, 9.885119267872401, 9.44849327632359, 5.898874482139945]"
22,goldfish-models/cym_latn_10mb,"<bound method IndexOpsMixin.item of item                                                                 22
sent_id                                                               5
source                https://www.bbc.com/cymrufyw/erthyglau/cp8p3j4...
correct_sentence      Enillodd y tîm Gwpan Ieuenctid Cymru ddechrau ...
correct_form                                                     gafodd
lemma                                                              cael
mutation_type                                                        SM
trigger_type                                                          L
specific_trigger                                                     fe
token_id                                                           15.0
prev_word                                                            fe
incorrect_form                                                   cafodd
incorrect_sentence    Enillodd y tîm Gwpan Ieuenctid Cymru ddechrau ...
num_diffs                                                             1
Name: 22, dtype: object>",5,gafodd,Enillodd y tîm Gwpan Ieuenctid Cymru ddechrau Ebrill a chyn diwedd y mis fe gafodd y tîm merched eu coroni'n bencampwyr.,cafodd,Enillodd y tîm Gwpan Ieuenctid Cymru ddechrau Ebrill a chyn diwedd y mis fe cafodd y tîm merched eu coroni'n bencampwyr.,SM,L,fe,5.535475506580302,5.419261397215827,-0.11621410936447507,"[10.783251558031354, 10.259388208389282, 9.843924624579293, 9.38699974332537, 5.535475506580302]","[10.784953117370605, 10.273204704810833, 9.857608696510052, 9.39260377555058, 5.419261397215827]"
23,goldfish-models/cym_latn_10mb,"<bound method IndexOpsMixin.item of item                                                                 23
sent_id                                                               5
source                https://www.bbc.com/cymrufyw/erthyglau/cp8p3j4...
correct_sentence      Enillodd y tîm Gwpan Ieuenctid Cymru ddechrau ...
correct_form                                                 bencampwyr
lemma                                                         pencampwr
mutation_type                                                        SM
trigger_type                                                         MS
specific_trigger                                 yn_complement_adj_noun
token_id                                                           21.0
prev_word                                                      coroni'n
incorrect_form                                               pencampwyr
incorrect_sentence    Enillodd y tîm Gwpan Ieuenctid Cymru ddechrau ...
num_diffs                                                             1
Name: 23, dtype: object>",5,bencampwyr,Enillodd y tîm Gwpan Ieuenctid Cymru ddechrau Ebrill a chyn diwedd y mis fe gafodd y tîm merched eu coroni'n bencampwyr.,pencampwyr,Enillodd y tîm Gwpan Ieuenctid Cymru ddechrau Ebrill a chyn diwedd y mis fe gafodd y tîm merched eu coroni'n pencampwyr.,SM,MS,yn_complement_adj_noun,5.535475506580302,5.6821466543608246,0.14667114778052248,"[10.783251558031354, 10.259388208389282, 9.843924624579293, 9.38699974332537, 5.535475506580302]","[10.792519710682056, 10.26461555339672, 9.850093947516548, 9.400552855597603, 5.6821466543608246]"
